,vintage.id,vintage.wine.winery.seo_name,vintage.wine.winery.name,vintage.wine.name,vintage.year,vintage.statistics.ratings_average,vintage.wine.region.name,vintage.wine.region.seo_name,vintage.wine.style.region.seo_name
24,1782931,branaire-ducru,Château Branaire-Ducru,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc),2009,3.8,Saint-Julien,saint-julien,bordeaux
0,141581203,mauvesin-barton,Château Mauvesin Barton,Moulis-en-Médoc,2015,3.7,Médoc,medoc,bordeaux
1,150421399,chateau-clerc-milon,Château Clerc Milon,Pauillac (Grand Cru Classé),2017,4.0,Pauillac,pauillac,bordeaux
2,26029969,joanin-bcot,Château Joanin Bécot,Castillon - Côtes de Bordeaux,2013,2.9,Castillon - Côtes de Bordeaux,cotes-de-castillon,bordeaux
3,8414149,dutruch-grand-poujeaux,Château Dutruch Grand Poujeaux,Moulis-en-Médoc,2014,3.8,Moulis-en-Médoc,moulis-en-medoc,bordeaux
4,16063500,dutruch-grand-poujeaux,Château Dutruch Grand Poujeaux,Moulis-en-Médoc,2015,3.7,Moulis-en-Médoc,moulis-en-medoc,bordeaux
5,1339202,chateau-margaux,Château Margaux,Pavillon Rouge du Château Margaux,2002,4.3,Margaux,margaux,bordeaux
6,1828414,chateau-brane-cantenac,Château Brane-Cantenac,Margaux (Grand Cru Classé),2011,4.2,Margaux,margaux,bordeaux
7,14728001,pavie,Château Pavie,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2015,4.7,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
8,159831797,andre-dezat-fils,Andre Dezat & Fils,Sancerre Rouge,2018,4.0,Sancerre,sancerre,loire-valley
9,155222545,chateau-maucaillou,Château Maucaillou,Le Bordeaux de Maucaillou Blanc (B),2016,3.3,Bordeaux,bordeaux,bordeaux
10,9466158,haut-brion,Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion),1998,4.3,Pessac-Léognan,pessac-leognan,bordeaux
11,4281045,thierry-mortet,Domaine Thierry Mortet,Gevrey-Chambertin,2012,3.8,Gevrey-Chambertin,gevrey-chambertin,cote-de-nuits
12,4278327,chateau-labegorce,Château Labégorce,Margaux,2014,3.9,Margaux,margaux,bordeaux
13,143786353,cote-de-baleau,Château Cote de Baleau,Saint-Émilion Grand Cru (Grand Cru Classé),2016,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
14,2083105,chateau-lafleur,Château Lafleur,Les Pensées de Lafleur Pomerol,2013,4.2,Pomerol,pomerol,bordeaux
15,1664002,chateau-fourcas-dupre,Château Fourcas Dupré,Listrac-Médoc,2011,3.7,Listrac-Médoc,listrac,bordeaux
16,141921227,chateau-bellegrave-pomerol-chateau-bellegrave,Château Bellegrave,Pomerol,2016,3.6,Pomerol,pomerol,bordeaux
17,149421744,villemajou,Domaine de Villemajou,Corbières Boutenac Grand Vin Rouge,2016,3.9,Corbières Boutenac,corbieres-boutenac,languedoc-roussillon
18,152666089,fontavin,Domaine de Fontavin,Combe Sauvage Gigondas,2017,3.7,Gigondas,gigondas,rhone
19,150447142,clos-floridene,Clos Floridène,Graves,2017,3.9,Graves,graves,bordeaux
20,2583804,domaine-de-la-janasse,Domaine de la Janasse,Châteauneuf-du-Pape Vieilles Vignes,2012,4.2,Châteauneuf-du-Pape,chateauneuf-du-pape,chateauneuf-du-pape
21,105385,chateau-pichon-baron,Château Pichon Baron,Pauillac (Grand Cru Classé),1999,4.4,Pauillac,pauillac,bordeaux
22,96078,chateau-pichon-baron,Château Pichon Baron,Pauillac (Grand Cru Classé),1997,4.3,Pauillac,pauillac,bordeaux
23,45241257,g-h-mumm,G.H. Mumm,(Cordon Rouge) Brut Champagne,1985,4.0,Champagne,champagne,champagne
24,1899080,chateau-haut-bailly,Château Haut-Bailly,Pessac-Léognan,1994,4.1,Pessac-Léognan,pessac-leognan,bordeaux
0,159641960,nicolas-maillart,Nicolas Maillart,Mont Martin Villers Allerand Champagne Premier Cru,2015,4.1,Champagne Premier Cru,champagne-premier-cru,champagne
1,4476792,chateau-brane-cantenac,Château Brane-Cantenac,Baron de Brane Margaux,2012,4.0,Margaux,margaux,bordeaux
2,4285495,cheval-blanc,Château Cheval Blanc,Le Petit Cheval Saint-Émilion Grand Cru,2013,3.7,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
3,18367168,bouchard-pere-and-fils,Bouchard Père & Fils,Volnay Premier Cru Caillerets Ancienne Cuvée Carnot,2013,4.1,Volnay Premier Cru,volnay-premier-cru,cote-de-beaune
4,1487737,chateau-d-yquem,Château d'Yquem,Sauternes,1983,4.7,Sauternes,sauternes,bordeaux
5,1219291,chateau-le-gay,Château Le Gay,Pomerol,2010,4.4,Pomerol,pomerol,bordeaux
6,5955927,chateau-smith-haut-lafitte,Château Smith Haut-Lafitte,Le Petit Haut Lafitte Pessac-Léognan,2014,3.8,Pessac-Léognan,pessac-leognan,bordeaux
7,1185782,chateau-camensac,Château de Camensac,Haut-Médoc (Grand Cru Classé),1990,4.1,Haut-Médoc,haut-medoc,bordeaux
8,1891709,chateau-leoville-las-cases,Château Léoville Las Cases,Le Petit Lion Saint-Julien,2009,4.0,Saint-Julien,saint-julien,bordeaux
9,19102371,chateau-monbrison,Château Monbrison,Bouquet de Monbrison Margaux,2015,4.1,Margaux,margaux,bordeaux
10,156292532,m-chapoutier,M. Chapoutier,Belleruche Côtes du Rhône Rosé,2018,3.8,Côtes-du-Rhône,cotes-du-rhone,rhone
11,14389517,chateau-de-la-tour,Château de la Tour,Clos Vougeot Grand Cru,2015,4.5,Clos Vougeot Grand Cru,clos-de-vougeot,cote-de-nuits
12,93843,chateau-la-lagune,Château La Lagune,Haut-Médoc (Grand Cru Classé),2007,4.1,Haut-Médoc,haut-medoc,bordeaux
13,2269800,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),2013,3.9,Saint-Julien,saint-julien,bordeaux
14,2232230,gracia,Gracia,Saint-Émilion Grand Cru,2012,4.4,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
15,1226359,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),1970,4.1,Saint-Julien,saint-julien,bordeaux
16,1429508,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),2009,4.3,Saint-Julien,saint-julien,bordeaux
17,149649172,chateau-les-trois-croix,Château Les Trois Croix,Fronsac,2016,3.9,Fronsac,fronsac,bordeaux
18,1862575,chateau-la-pointe,Château La Pointe,Pomerol,2011,3.9,Pomerol,pomerol,bordeaux
19,158626104,chateau-marjosse,Château Marjosse,Bordeaux Blanc,2018,3.8,Bordeaux,bordeaux,bordeaux
20,93395311,fr-chateau-beaumont,Château Beaumont,Haut-Médoc,2016,3.7,Haut-Médoc,haut-medoc,bordeaux
21,2314846,puygueraud,Château Puygueraud,Francs - Côtes de Bordeaux,2013,3.6,Francs - Côtes de Bordeaux,cotes-de-francs,bordeaux
22,2327448,chateau-la-providence,Château La Providence,Pomerol,2010,4.5,Pomerol,pomerol,bordeaux
23,1219331,la-mission-haut-brion,Château La Mission Haut-Brion,La Chapelle de La Mission Haut-Brion Pessac-Léognan,2010,4.3,Pessac-Léognan,pessac-leognan,bordeaux
24,1196695,e-guigal,E. Guigal,Côte-Rôtie La Landonne,2006,4.5,Côte-Rôtie,cote-rotie,rhone
0,4090285,chateau-mazeyres,Château Mazeyres,Le Seuil de Mazeyres Pomerol,2014,3.8,Pomerol,pomerol,bordeaux
1,1150931,chateau-latour-a-pomerol,Château Latour à Pomerol,Pomerol,2007,4.1,Pomerol,pomerol,bordeaux
2,16484833,chateau-du-glana,Château du Glana,Saint-Julien,2015,3.9,Saint-Julien,saint-julien,bordeaux
3,149545923,matrot,Matrot,Monthélie,2015,4.1,Monthélie,monthelie,cote-de-beaune
4,141108865,meo-camuzet,Méo-Camuzet,Bourgogne Hautes-Côtes de Nuits Clos Saint-Philibert Monopole Blanc,2016,4.2,Bourgogne Hautes-Côtes de Nuits,bourgogne-hautes-cotes-de-nuits,bourgogne
5,14279269,chateau-d-issan,Château d'Issan,Blason d'Issan Margaux,2012,3.9,Margaux,margaux,bordeaux
6,45632693,canard-duchene,Canard-Duchêne,Charles VII Blanc de Noirs Brut Champagne,N.V.,4.1,Champagne,champagne,champagne
7,4374036,canard-duchene,Canard-Duchêne,Charles VII Blanc de Blancs Brut Champagne,N.V.,4.0,Champagne,champagne,champagne
8,3662447,fr-forget-brimont,Forget-Brimont,Brut Champagne 1er Cru,N.V.,4.0,Champagne Premier Cru,champagne-premier-cru,champagne
9,2264770,nomine-renard,Nomine-Renard,Brut Rosé Champagne,N.V.,3.9,Champagne,champagne,champagne
10,1219243,chateau-smith-haut-lafitte,Château Smith Haut-Lafitte,Pessac-Léognan Blanc,2010,4.4,Pessac-Léognan,pessac-leognan,bordeaux
11,155900835,jean-and-gilles-lafouge,Domaine Jean & Gilles Lafouge,Auxey-Duresses,2017,4.1,Auxey-Duresses,auxey-duresses,cote-de-beaune
12,26660490,alphonse-mellot,Alphonse Mellot,La Moussière Sancerre Rouge,2014,3.9,Sancerre,sancerre,loire-valley
13,9659653,chateau-valandraud,Château Valandraud,Saint-Émilion Grand Cru (Premier Grand Cru Classé),2014,4.3,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
14,153121322,chateau-cantenac-brown,Château Cantenac Brown,AltO de Cantenac Brown,2016,4.0,Haut-Médoc,haut-medoc,
15,91068564,chateau-mouton-rothschild,Château Mouton Rothschild,Le Petit Mouton de Mouton Rothschild Pauillac,2016,4.3,Pauillac,pauillac,bordeaux
16,10700289,domaine-de-courteillac,Domaine de Courteillac,Merlot - Cabernet,2012,3.6,Bordeaux Supérieur,bordeaux-superieur,bordeaux
17,157529317,domaine-piron-lameloise,Domaine Piron Lameloise,Brouilly,2017,3.6,Brouilly,brouilly,beaujolais
18,4281045,thierry-mortet,Domaine Thierry Mortet,Gevrey-Chambertin,2012,3.8,Gevrey-Chambertin,gevrey-chambertin,cote-de-nuits
19,6597776,chateau-de-rayne-vigneau,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé),2014,4.1,Sauternes,sauternes,bordeaux
20,143140936,chateau-siran,Château Siran,S de Siran Margaux,2015,3.9,Margaux,margaux,bordeaux
21,1398426,jean-luc-colombo,Jean-Luc Colombo,Syrah Cornas Les Ruchets,2006,3.9,Cornas,cornas,cornas
22,17877377,chateau-cantemerle,Château Cantemerle,Les Allées de Cantemerle Haut-Médoc,2015,3.8,Haut-Médoc,haut-medoc,bordeaux
23,147769961,domaine-de-marcoux,Domaine de Marcoux,La Lorentine Lirac,2016,3.7,Lirac,lirac,rhone
24,4237999,la-fleur-petrus,Château La Fleur-Pétrus,Pomerol,2014,4.5,Pomerol,pomerol,bordeaux
0,143786353,cote-de-baleau,Château Cote de Baleau,Saint-Émilion Grand Cru (Grand Cru Classé),2016,4.0,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
1,1222392,chateau-d-yquem,Château d'Yquem,Sauternes,2004,4.7,Sauternes,sauternes,bordeaux
2,158491978,domaine-latour-giraud,Domaine Latour-Giraud,Cuvée Charles Maxime Meursault,2017,4.2,Meursault,meursault,cote-de-beaune
3,9466158,haut-brion,Château Haut-Brion,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion),1998,4.3,Pessac-Léognan,pessac-leognan,bordeaux
4,4278327,chateau-labegorce,Château Labégorce,Margaux,2014,3.9,Margaux,margaux,bordeaux
5,85904409,baron-philippe-de-rothschild-sa,Baron Philippe de Rothschild,Baron Nathaniel Pauillac,2016,4.2,Pauillac,pauillac,bordeaux
6,2960603,chateau-fortia,Château Fortia,Tradition Châteauneuf-du-Pape,2011,4.1,Châteauneuf-du-Pape,chateauneuf-du-pape,chateauneuf-du-pape
7,159803706,alzipratu,Domaine d'Alzipratu,Fiumeseccu Blanc,2018,3.8,Corsica,corsica,
8,4540056,faiveley,Faiveley,Corton Clos des Cortons Faiveley Grand Cru (Monopole),2012,4.2,Corton Grand Cru,corton,cote-de-beaune
9,142725787,domaine-william-fevre,Domaine William Fèvre,Chablis Premier Cru Fourchaume,2016,4.0,Chablis Premier Cru,chablis-premier-cru,bourgogne
10,156791229,petit-roubie,Domaine de Petit Roubié,Picpoul de Pinet,2018,3.7,Picpoul de Pinet,picpoul-de-pinet,languedoc-roussillon
11,148839709,fr-domaine-georges-vernay,Domaine Georges Vernay,Le Pied de Samson Viognier,2016,3.9,Collines Rhodaniennes,igp-collines-rhodaniennes,languedoc-roussillon
12,1708890,chateau-l-eglise-clinet,Château l'Eglise-Clinet,Pomerol,2002,4.1,Pomerol,pomerol,bordeaux
13,17872225,le-bon-pasteur,Château Le Bon Pasteur,Pomerol,2014,4.2,Pomerol,pomerol,bordeaux
14,1329127,chateau-poujeaux,Château Poujeaux,Moulis-en-Médoc,2009,4.1,Moulis-en-Médoc,moulis-en-medoc,bordeaux
15,1293983,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),2005,4.4,Saint-Julien,saint-julien,bordeaux
16,1183908,chateau-leoville-barton,Château Léoville Barton,Saint-Julien (Grand Cru Classé),1999,4.3,Saint-Julien,saint-julien,bordeaux
17,2518491,la-mission-haut-brion,Château La Mission Haut-Brion,Pessac-Léognan (Grand Cru Classé de Graves),1988,4.4,Pessac-Léognan,pessac-leognan,bordeaux
18,5560088,beau-site,Château Beau-Site,Saint-Estèphe,2014,3.9,Saint-Estèphe,saint-estephe,bordeaux
19,2175286,chateau-margaux,Château Margaux,Château Margaux (Premier Grand Cru Classé),2013,4.5,Margaux,margaux,bordeaux
20,1861797,chateau-clerc-milon,Château Clerc Milon,Pauillac (Grand Cru Classé),2012,4.1,Pauillac,pauillac,bordeaux
21,1687957,chateau-lafite-rothschild,Château Lafite Rothschild,Carruades de Lafite Pauillac,2011,4.2,Pauillac,pauillac,bordeaux
22,34998510,boyd-cantenac,Château Boyd-Cantenac,Margaux (Grand Cru Classé),2015,4.0,Margaux,margaux,bordeaux
23,1829520,chateau-phelan-segur,Château Phélan Ségur,Saint-Estèphe,2010,4.0,Saint-Estèphe,saint-estephe,bordeaux
24,10086287,chateau-mouton-rothschild,Château Mouton Rothschild,Le Petit Mouton de Mouton Rothschild Pauillac,2011,4.3,Pauillac,pauillac,bordeaux
0,21375,m-chapoutier,M. Chapoutier,Ermitage Le Pavillon,2004,4.4,Hermitage,hermitage,hermitage
1,1219795,chateau-cantemerle,Château Cantemerle,Haut-Médoc (Grand Cru Classé),1990,4.0,Haut-Médoc,haut-medoc,bordeaux
2,1816765,chateau-la-croix-de-gay,Château La Croix de Gay,Pomerol,1989,3.9,Pomerol,pomerol,bordeaux
3,144454632,pique-basse,Domaine Pique-Basse,L'As du Pique Côtes-du-Rhône-Villages 'Roaix' Rouge,2015,3.6,Côtes-du-Rhône-Villages 'Roaix',cotes-du-rhone-villages-roaix,rhone
4,86099235,e-guigal,E. Guigal,Gigondas,2016,3.9,Gigondas,gigondas,rhone
5,17829777,chateau-lagrange,Château Lagrange,Le Haut-Médoc de Lagrange,2015,3.3,Haut-Médoc,haut-medoc,bordeaux
6,3997780,m-chapoutier,M. Chapoutier,Ermitage Les Greffieux,2008,4.4,Hermitage,hermitage,hermitage
7,90201907,michel-magnien,Michel Magnien,Morey-Saint-Denis,2014,3.8,Morey-Saint-Denis,morey-saint-denis,cote-de-nuits
8,9647791,chateau-vannieres,Château Vannières,Bandol Rouge,2014,3.9,Bandol,bandol,
9,1997565,domaine-zind-humbrecht,Domaine Zind Humbrecht,Riesling Alsace Grand Cru Rangen De Thann Clos Saint Urbain,1998,4.2,Alsace Grand Cru,alsace-grand-cru,alsace
10,2412913,chateau-sociando-mallet,Château Sociando-Mallet,Haut-Médoc,2007,3.9,Haut-Médoc,haut-medoc,bordeaux
11,86128588,chateau-de-pibarnon,Château de Pibarnon,Bandol,2016,4.1,Bandol,bandol,
12,150395200,chateau-de-pibarnon,Château de Pibarnon,Bandol,2017,4.2,Bandol,bandol,
13,7284013,peyrassol,Peyrassol,Chateau Peyrassol Côtes de Provence Rosé,2014,3.9,Côtes de Provence,cotes-de-provence,provence
14,157102434,david-reynaud,David Reynaud,Crozes-Hermitage,2017,3.6,Crozes-Hermitage,crozes-hermitage,rhone
15,2145708,marcel-deiss,Marcel Deiss,Riesling Alsace Grand Cru 'Altenberg de Bergheim',2013,4.0,Alsace Grand Cru 'Altenberg de Bergheim',alsace-grand-cru-altenberg-de-bergheim,alsace
16,16294686,marcel-deiss,Marcel Deiss,Alsace Grand Cru Schoenenbourg,2011,4.3,Alsace Grand Cru,alsace-grand-cru,
17,29035047,clos-saint-jean,Clos Saint Jean,Châteauneuf-du-Pape,2015,3.9,Châteauneuf-du-Pape,chateauneuf-du-pape,chateauneuf-du-pape
18,1346378,pol-roger,Pol Roger,Rosé Brut Champagne (Extra Cuvée de Réserve),2008,4.2,Champagne,champagne,champagne
19,3181009,fr-albert-grivault,Albert Grivault,Meursault 1er Cru 'Perrières',2013,4.3,Meursault 1er Cru 'Perrières',meursault-perrieres,cote-de-beaune
20,150375057,chateau-pichon-longueville-comtesse-de-lalande,Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé),2017,4.4,Pauillac,pauillac,bordeaux
21,154799517,la-fert,Domaine de la Ferté,Givry,2016,3.8,Givry,givry,cote-chalonnaise
22,151157989,la-chablisienne,La Chablisienne,Chablis 1er Cru 'Fourchaume',2017,3.9,Chablis 1er Cru 'Fourchaume',chablis-fourchaume,bourgogne
23,142459319,fr-chateau-haut-bages-liberal,Château Haut-Bages Libéral,Pauillac (Grand Cru Classé),2016,4.0,Pauillac,pauillac,bordeaux
24,150944663,chateau-fuisse,Château Fuissé,Pouilly-Fuissé Le Clos Monopole,2017,4.5,Pouilly-Fuissé,pouilly-fuisse,maconnais
0,154535579,fr-thienpont,F.Thienpont,Bordeaux Rouge,2016,3.9,Bordeaux,bordeaux,bordeaux
1,22333914,chateau-maucaillou,Château Maucaillou,Le Bordeaux de Maucaillou (B),2015,3.6,Bordeaux Supérieur,bordeaux-superieur,bordeaux
2,91210,chateau-lafite-rothschild,Château Lafite Rothschild,Pauillac (Premier Grand Cru Classé),1995,4.7,Pauillac,pauillac,bordeaux
3,1380679,chateau-rauzan-segla,Château Rauzan-Ségla,Margaux (Grand Cru Classé),2006,4.2,Margaux,margaux,bordeaux
4,151137493,domaines-ott,Domaines Ott,Château de Selle Rosé (Coeur de Grain),2017,4.2,Côtes de Provence,cotes-de-provence,provence
5,4223414,chateau-pedesclaux,Château Pedesclaux,Pauillac (Grand Cru Classé),2013,4.0,Pauillac,pauillac,bordeaux
6,1388330,chateau-beychevelle,Château Beychevelle,Saint-Julien (Grand Cru Classé),2011,3.9,Saint-Julien,saint-julien,bordeaux
7,2144848,chateau-prieure-lichine,Château Prieuré-Lichine,Margaux (Grand Cru Classé),2013,3.9,Margaux,margaux,bordeaux
8,10479335,coutet,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé),2000,4.1,Barsac,barsac,bordeaux
9,1797076,coutet,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé),2007,4.2,Barsac,barsac,bordeaux
10,120194,coutet,Château Coutet,Sauternes Barsac (Premier Grand Cru Classé),2008,4.1,Barsac,barsac,bordeaux
11,159920349,chateau-des-tours,Château des Tours,Brouilly,2018,4.0,Brouilly,brouilly,beaujolais
12,112837297,chateau-de-rayne-vigneau,Château de Rayne Vigneau,Sauternes (Premier Grand Cru Classé),2016,4.0,Sauternes,sauternes,bordeaux
13,153347125,fr-rocher-figeac,Château Rocher-Figeac,Saint-Émilion,2016,3.7,Saint-Émilion,saint-emilion,bordeaux
14,5960520,chateau-la-tour-de-mons,Château La Tour de Mons,Margaux,2014,3.9,Margaux,margaux,bordeaux
15,2601856,fr-chateau-marsau,Château Marsau,Francs - Côtes de Bordeaux,2010,3.6,Francs - Côtes de Bordeaux,cotes-de-francs,bordeaux
16,146932334,fr-chateau-marsau,Château Marsau,Francs - Côtes de Bordeaux,2016,3.6,Francs - Côtes de Bordeaux,cotes-de-francs,bordeaux
17,5883115,fr-rollan-de-by,Château Rollan de By,Médoc,2014,3.9,Médoc,medoc,bordeaux
18,6134182,domaine-de-chevalier,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves),2014,4.1,Pessac-Léognan,pessac-leognan,bordeaux
19,150586402,domaine-de-chevalier,Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves),2017,4.0,Pessac-Léognan,pessac-leognan,bordeaux
20,158779385,wilfrid-rousse,Wilfrid Rousse,Les Galuches Chinon,2018,3.6,Chinon,chinon,
21,1447851,chateau-raymond-lafon,Château Raymond-Lafon,Sauternes,2007,4.3,Sauternes,sauternes,bordeaux
22,1261070,chateau-de-malle,Château de Malle,Sauternes (Grand Cru Classé),1996,4.1,Sauternes,sauternes,bordeaux
23,4396695,chateau-rouget,Château Rouget,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
24,10536551,chateau-rouget,Château Rouget,Pomerol,2014,4.1,Pomerol,pomerol,bordeaux
0,132160008,chateau-rouget,Château Rouget,Pomerol,2016,4.0,Pomerol,pomerol,bordeaux
1,1830567,chateau-d-yquem,Château d'Yquem,Sauternes,1996,4.7,Sauternes,sauternes,bordeaux
2,2081505,chateau-troplong-mondot,Château Troplong Mondot,Mondot Saint-Émilion Grand Cru,2006,3.8,Saint-Émilion Grand Cru,st-emilion-grand-cru,bordeaux
3,17876769,chateau-citran,Château Citran,Haut-Médoc,2015,3.8,Haut-Médoc,haut-medoc,bordeaux
4,2431713,brillette,Château Brillette,Haut Brillette Moulis-en-Médoc,2012,3.6,Moulis-en-Médoc,moulis-en-medoc,bordeaux
5,3194244,nenin,Château Nénin,Pomerol,2010,4.2,Pomerol,pomerol,bordeaux
6,5045066,nenin,Château Nénin,Pomerol,2012,4.1,Pomerol,pomerol,bordeaux
7,5846079,chateau-l-eglise-clinet,Château l'Eglise-Clinet,Pomerol,2013,4.3,Pomerol,pomerol,bordeaux
8,1721350,nenin,Château Nénin,Pomerol,2011,3.9,Pomerol,pomerol,bordeaux
9,5357969,chateau-la-providence,Château La Providence,Pomerol,2011,4.2,Pomerol,pomerol,bordeaux
10,11006724,branaire-ducru,Château Branaire-Ducru,Saint-Julien (Grand Cru Classé),2014,3.9,Saint-Julien,saint-julien,bordeaux
11,145876023,chateau-lagrangefr,Château Lagrange,Pomerol,2016,4.1,Pomerol,pomerol,bordeaux
12,2669707,lafleur-gazin,Château Lafleur-Gazin,Pomerol,2013,4.1,Pomerol,pomerol,bordeaux
13,42103440,chateau-la-cabanne,Château La Cabanne,Pomerol,2015,3.9,Pomerol,pomerol,bordeaux
14,3021141,chanson-pere-and-fils,Chanson,Gevrey-Chambertin,2011,3.9,Gevrey-Chambertin,gevrey-chambertin,cote-de-nuits
15,144942232,les-pallieres,Domaine Les Pallières,Gigondas Les Racines,2015,4.0,Gigondas,gigondas,rhone
16,144341494,fr-simonnet-febvre,Simonnet-Febvre,Les Clos Chablis Grand Cru,2015,4.1,Chablis Grand Cru,chablis-grand-cru,bourgogne
17,135604050,fr-chateau-pape-clement,Château Pape Clément,Pessac-Léognan (Grand Cru Classé de Graves),2016,4.3,Pessac-Léognan,pessac-leognan,bordeaux
18,5114026,chateau-mourgues-du-gres,Château Mourgues du Grès,Terre d'Argence Gard,2012,3.7,Coteaux du Pont du Gard,coteaux-du-pont-du-gard,languedoc-roussillon
19,77401931,mas-des-caprices,Mas des Caprices,Oufti! le Fitou,2014,3.6,Fitou,fitou,languedoc-roussillon
20,3181009,fr-albert-grivault,Albert Grivault,Meursault 1er Cru 'Perrières',2013,4.3,Meursault 1er Cru 'Perrières',meursault-perrieres,cote-de-beaune
21,150375057,chateau-pichon-longueville-comtesse-de-lalande,Château Pichon Longueville Comtesse de Lalande,Pauillac (Grand Cru Classé),2017,4.4,Pauillac,pauillac,bordeaux
22,154799517,la-fert,Domaine de la Ferté,Givry,2016,3.8,Givry,givry,cote-chalonnaise
